WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
925,TKM,NGDPRPPPPC,Turkmenistan,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"6,112.48","5,446.24","4,390.11","3,984.04","3,647.71","3,184.55","3,352.07","3,857.61","4,521.79","5,383.60","6,166.90","7,146.79","8,111.58","9,070.93","9,953.06","10,924.71","12,384.63","12,982.04","14,849.29","16,476.44","17,175.58","16,803.62","17,130.10","17,327.62","16,923.79","17,511.85","17,482.37","16,409.21","15,603.27","16,082.94","16,040.79","16,187.69","16,369.66","16,479.59","16,561.21","16,657.08",2004
925,TKM,NGDPPC,Turkmenistan,"Gross domestic product per capita, current prices",National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.032,0.813,7.155,52.316,610.373,860.934,"1,069.98","1,514.79","1,949.54","2,661.74","3,304.76","4,294.89","5,281.49","6,320.68","7,785.46","9,337.91","16,902.65","19,441.41","19,489.26","24,274.74","26,974.33","27,245.88","28,948.58","27,709.25","25,865.35","28,421.81","29,534.00","31,212.94","30,713.65","35,388.85","41,750.80","45,570.13","48,912.77","52,680.53","56,795.88","61,358.38",2004
925,TKM,NGDPDPC,Turkmenistan,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,404.158,"2,257.20","1,863.24","2,356.56",936.729,"1,038.95","1,094.02","1,456.53","1,874.56","2,559.36","3,177.65","4,129.70","5,078.35","6,077.58","7,486.02","8,978.76","7,351.64","6,821.55","6,838.34","8,517.45","9,464.68","9,559.96","10,157.40","7,916.93","7,390.10","8,120.52","8,438.28","8,917.98","8,775.33","10,111.10","11,928.80","13,020.04","13,975.08","15,051.58","16,227.40","17,530.97",2004
925,TKM,PPPPC,Turkmenistan,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"4,329.61","3,949.12","3,251.31","3,012.44","2,808.64","2,494.30","2,655.06","3,098.54","3,714.31","4,521.85","5,260.49","6,216.69","7,245.32","8,356.31","9,451.86","10,654.96","12,310.46","12,986.99","15,033.51","17,027.43","17,095.78","16,673.23","17,210.40","16,849.51","16,037.68","17,511.85","17,899.99","17,101.76","16,457.78","17,668.61","18,875.20","19,726.73","20,367.05","20,884.89","21,387.90","21,927.97",2004
925,TKM,NGAP_NPGDP,Turkmenistan,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,TKM,PPPSH,Turkmenistan,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.052,0.046,0.037,0.033,0.03,0.025,0.026,0.029,0.033,0.039,0.044,0.05,0.054,0.058,0.061,0.065,0.072,0.077,0.085,0.092,0.089,0.085,0.086,0.084,0.078,0.082,0.08,0.075,0.075,0.074,0.073,0.073,0.072,0.071,0.07,0.069,2020
925,TKM,PPPEX,Turkmenistan,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,--,--,0.002,0.017,0.217,0.345,0.403,0.489,0.525,0.589,0.628,0.691,0.729,0.756,0.824,0.876,1.373,1.497,1.296,1.426,1.578,1.634,1.682,1.645,1.613,1.623,1.65,1.825,1.866,2.003,2.212,2.31,2.402,2.522,2.656,2.798,2020
925,TKM,NID_NGDP,Turkmenistan,Total investment,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,TKM,NGSD_NGDP,Turkmenistan,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,TKM,LUR,Turkmenistan,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,TKM,LE,Turkmenistan,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,TKM,LP,Turkmenistan,Population,Persons,Millions,Source: Turkmenistan authorities. Latest actual data: 2004 Notes: Data prior to 2009 cannot be confirmed by national sources at this time. Primary domestic currency: New Turkmen manat Data last updated: 08/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.975,4.015,4.119,4.212,4.293,4.361,4.421,4.475,4.528,4.578,4.627,4.675,4.724,4.775,4.83,4.887,4.946,5.008,5.087,5.174,5.268,5.366,5.466,5.565,5.642,5.71,5.77,5.939,6.061,6.152,6.24,6.326,6.409,6.489,6.566,6.641,2004
925,TKM,GGR,Turkmenistan,General government revenue,National currency,Billions,"Source: Ministry of Finance or Treasury. The authorities have recently submitted detailed data which dates back to 2009. Latest actual data: 2021 Notes: Staff estimates and projections of the fiscal balance exclude receipts from domestic bond issuances as well as privatization operations, in line with GFSM 2014. The authorities' official estimates, which are compiled using domestic statistical methodologies, include bond issuance and privatization proceeds as part of government revenues. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 1986. The central budget data are not reported according to GFSM 2001 by the authorities. Basis of recording: Cash General government includes: Central Government;Local Government; Valuation of public debt: Nominal value Instruments included in gross and net debt: Treasury bills held by commercial banks; net domestic debt; external public debt (including SOEs). Primary domestic currency: New Turkmen manat Data last updated: 08/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.552,0.71,0.871,1.232,1.573,1.649,2.741,2.991,3.657,4.495,4.684,10.323,11.768,10.17,15.218,22.241,20.562,22.202,20.819,14.862,19.818,19.289,20.838,21.3,24.143,28.555,29.834,32.827,35.609,38.519,41.453,2021
925,TKM,GGR_NGDP,Turkmenistan,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.707,15.017,12.846,13.955,12.908,10.782,13.65,11.988,12.115,11.954,10.266,12.348,12.087,10.257,12.116,15.652,14.063,14.03,13.501,10.183,12.212,11.32,11.242,11.442,11.09,10.96,10.349,10.472,10.417,10.328,10.173,2021
925,TKM,BCA,Turkmenistan,Current account balance,U.S. dollars,Billions,"Source: National Statistics Office. The authorities have recently submitted detailed data about BoP accounts which dates back to 2009. Latest actual data: 2021 Notes: Data prior to 2009 cannot be confirmed by national sources at this time. BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: New Turkmen manat Data last updated: 08/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,0,0.002,-0.58,-0.935,-0.571,0.412,0.115,0.583,0.304,0.082,0.875,3.351,4.037,3.56,-3.918,-3.125,-0.331,-0.744,-4.161,-4.342,-7.614,-9.635,-5.145,2.409,1.469,-1.758,0.391,1.831,2.042,1.443,0.323,-0.904,-1.902,2021
925,TKM,BCA_NGDPD,Turkmenistan,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,0,0.044,-12.796,-19.322,-8.764,4.858,0.978,3.964,1.576,0.342,3.014,9.269,9.2,9.791,-11.469,-8.984,-0.752,-1.491,-8.111,-7.82,-17.281,-23.107,-11.096,4.947,2.773,-3.305,0.629,2.459,2.479,1.611,0.33,-0.849,-1.634,2020
869,TUV,NGDP_R,Tuvalu,"Gross domestic product, constant prices",National currency,Billions,Source: PFTAC advisors Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: No Primary domestic currency: Australian dollar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.042,0.042,0.046,0.044,0.043,0.041,0.042,0.045,0.048,0.045,0.044,0.047,0.046,0.048,0.048,0.053,0.056,0.057,0.058,0.066,0.067,0.069,0.071,0.073,0.076,0.079,0.082,0.085,2019
869,TUV,NGDP_RPCH,Tuvalu,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.695,8.317,-4.351,-1.888,-3.746,1.301,6.905,6.579,-5.62,-2.468,7.52,-2.853,3.805,1.667,9.379,4.746,3.373,1.581,13.874,1.006,2.532,3.001,3.5,4,3.8,3.7,3.5,2019
869,TUV,NGDP,Tuvalu,"Gross domestic product, current prices",National currency,Billions,Source: PFTAC advisors Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: No Primary domestic currency: Australian dollar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.026,0.027,0.031,0.03,0.031,0.03,0.032,0.034,0.038,0.036,0.035,0.038,0.038,0.04,0.043,0.049,0.056,0.059,0.064,0.078,0.08,0.084,0.091,0.098,0.106,0.114,0.122,0.13,2019
869,TUV,NGDPD,Tuvalu,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.015,0.014,0.017,0.02,0.023,0.023,0.024,0.029,0.032,0.028,0.032,0.04,0.039,0.039,0.039,0.037,0.041,0.045,0.048,0.054,0.055,0.063,0.064,0.068,0.073,0.078,0.084,0.089,2019
869,TUV,PPPGDP,Tuvalu,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.023,0.024,0.026,0.026,0.026,0.026,0.027,0.029,0.032,0.03,0.03,0.033,0.032,0.034,0.035,0.039,0.041,0.044,0.045,0.053,0.054,0.057,0.063,0.068,0.072,0.076,0.081,0.085,2019
869,TUV,NGDP_D,Tuvalu,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,61.063,64.591,66.8,68.861,72.308,72.242,76.843,76.074,78.823,79.159,80.339,81.285,81.774,84.176,88.389,92.226,100,102.877,110.384,117.334,118.715,121.962,128.864,134.151,138.949,144.069,148.77,153.474,2019
869,TUV,NGDPRPC,Tuvalu,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"4,793.52","4,624.22","4,479.07","4,256.31","4,256.73","4,492.67","4,727.22","4,404.69","4,241.21","4,502.03","4,260.99","4,435.04","4,491.47","4,893.64","5,105.97","5,394.38","5,458.35","6,191.52","6,229.50","6,362.40","6,527.87","6,730.10","6,972.11","7,208.93","7,446.62","7,677.31",2017
869,TUV,NGDPRPPPPC,Tuvalu,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"3,646.73","3,517.93","3,407.51","3,238.04","3,238.36","3,417.85","3,596.29","3,350.92","3,226.55","3,424.97","3,241.60","3,374.01","3,416.94","3,722.89","3,884.43","4,103.84","4,152.51","4,710.27","4,739.16","4,840.27","4,966.15","5,120.00","5,304.11","5,484.28","5,665.11","5,840.61",2017
869,TUV,NGDPPC,Tuvalu,"Gross domestic product per capita, current prices",National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"3,202.05","3,184.29","3,238.71","3,074.86","3,271.01","3,417.74","3,726.15","3,486.69","3,407.34","3,659.46","3,484.37","3,733.25","3,969.95","4,513.20","5,105.97","5,549.56","6,025.16","7,264.79","7,395.36","7,759.74","8,412.09","9,028.47","9,687.65","10,385.85","11,078.31","11,782.65",2017
869,TUV,NGDPDPC,Tuvalu,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"1,741.53","2,075.67","2,385.56","2,348.71","2,464.22","2,865.98","3,186.85","2,759.03","3,133.04","3,777.34","3,609.11","3,615.37","3,583.65","3,396.69","3,798.27","4,255.25","4,507.67","5,052.11","5,105.93","5,833.61","5,899.89","6,214.14","6,665.89","7,124.30","7,580.79","8,062.77",2017
869,TUV,PPPPC,Tuvalu,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,742.36","2,697.72","2,683.19","2,629.70","2,711.11","2,938.71","3,151.43","2,955.23","2,879.75","3,120.36","3,008.53","3,186.26","3,287.14","3,617.30","3,812.07","4,103.84","4,251.70","4,909.07","4,998.70","5,317.49","5,843.67","6,239.36","6,599.35","6,950.33","7,316.18","7,688.78",2017
869,TUV,NGAP_NPGDP,Tuvalu,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,TUV,PPPSH,Tuvalu,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2019
869,TUV,PPPEX,Tuvalu,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.108,1.147,1.168,1.18,1.207,1.169,1.207,1.163,1.182,1.18,1.183,1.173,1.158,1.172,1.208,1.248,1.339,1.352,1.417,1.48,1.479,1.459,1.44,1.447,1.468,1.494,1.514,1.532,2019
869,TUV,NID_NGDP,Tuvalu,Total investment,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,TUV,NGSD_NGDP,Tuvalu,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,TUV,LUR,Tuvalu,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,TUV,LE,Tuvalu,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,TUV,LP,Tuvalu,Population,Persons,Millions,Source: Central Statistical Directorate Latest actual data: 2017 Primary domestic currency: Australian dollar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.01,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,2017
869,TUV,GGR,Tuvalu,General government revenue,National currency,Billions,"Source: Ministry of Finance or Treasury Latest actual data: 2019 Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Currently not compiling on GFS manual basis Basis of recording: Tax and grant revenue in cash, others in accrual basis General government includes: Central Government; Valuation of public debt: Current market value Primary domestic currency: Australian dollar Data last updated: 09/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.022,0.021,0.02,0.024,0.026,0.031,0.025,0.026,0.032,0.043,0.043,0.064,0.082,0.064,0.101,0.087,0.097,0.085,0.101,0.105,0.11,0.117,0.124,0.131,2019
869,TUV,GGR_NGDP,Tuvalu,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,70.535,69.361,61.725,69.998,68.636,86.501,70.603,68.432,86.457,106.282,100.083,131.699,147.111,108.571,156.094,111.707,122.155,100.809,110.963,106.52,104.267,103,101.894,100.831,2019
869,TUV,BCA,Tuvalu,Current account balance,U.S. dollars,Billions,"Source: IMF Staff Estimates. IMF Statistics Department Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Australian dollar Data last updated: 09/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.008,0.004,-0.012,-0.004,-0.002,0.007,-0.005,-0.008,-0.02,-0.02,-0.034,-0.012,-0.003,-0.001,-0.026,0.006,0.005,0.026,-0.009,-0.004,0.001,-0.004,--,--,-0.007,-0.009,-0.009,2019
869,TUV,BCA_NGDPD,Tuvalu,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53.638,23.317,-61.2,-18.346,-7.988,28.012,-16.176,-25.899,-69.561,-60.795,-84.779,-32.119,-7.207,-3.744,-70.558,13.895,11.543,53.948,-16.86,-7.868,2.122,-5.851,0.483,0.499,-8.754,-11.136,-9.647,2019
746,UGA,NGDP_R,Uganda,"Gross domestic product, constant prices",National currency,Billions,"Source: National Statistics Office Latest actual data: 2021. Historical data are in CY, but projections are converted by averaging two FYs (i.e. Avg[FY(t-1/t),FY(t/t+1)]= CY(t)). For example, the projection of 2022 is the average of 2021/22 and 2022/23. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes. Historical calendar year data are calculated by adding up quarterly data from Haver. For example, the calendar year 2018 GDP is the sum of 2018Q1, 2018Q2,2018Q3 and 2018Q4 GDP data. The GDP components(consumption, investment, exports and imports) are distributed proportionally based on the average share of two fiscal year GDP data. For example, CY2018 gross capital formation= CY2018 GDP *average(FY2017/18+FY 2018/19 gross capital formation)/average(FY2017/18+FY 2018/19 GDP). Start/end months of reporting year: January/December. Prior to 2009, the data are in fiscal year (FY) reporting basis converted to calendar year (CY) by averaging two FYs (e.g. CY2008 is the average of FY2007/08 and FY2008/09). Historical quarterly data are taken from Haver to have a smooth series. Base year: 2016. National Accounts were rebased on a FY basis and this rebasing was then applied to CY historical data. As a result real GDP and nominal GDP are not equal in CY 2016. Chain-weighted: No Primary domestic currency: Ugandan shilling Data last updated: 08/2022","14,684.67","15,251.40","16,502.71","17,311.21","16,791.88","16,288.12","16,442.25","17,099.94","18,518.27","19,704.05","20,984.31","21,357.50","22,606.96","24,118.43","25,973.99","28,356.87","30,226.90","31,623.44","33,544.25","36,212.06","37,639.31","40,938.57","43,827.58","46,526.86","49,226.97","54,153.32","57,970.78","62,645.46","69,178.13","74,760.00","80,355.00","86,524.00","88,543.00","92,030.00","97,317.00","105,108.00","105,275.00","112,466.00","118,648.00","127,920.00","126,144.00","134,578.00","140,508.53","148,795.97","157,717.26","169,545.62","181,099.31","193,423.54",2021
